,PR_per_PY,latitude,longitude,SB_score,CLSS,SB_worker_score
663,4708690.330477356,35.5532568144509,129.33022615835978,45.269622,5,65.9202256
937,5525634.8826066125,35.55349869974121,129.30816903320914,23.107598,8,10.3829785
1234,6857407.407407408,35.55351068812883,129.30706617007405,63.213052000000005,4,44.93833955
539,3310988.7949675643,35.55355854084253,129.30265471102933,79.422264,5,2.1
66,3509973.9809193406,35.5539616375448,129.3478867887537,138.55333,2,1.0274309999999998
45,6495356.037151703,35.55398195483361,129.26295111669506,62.277221999999995,5,5.780803669
114,6755265.797392176,35.554005094633624,129.26074533731298,39.990139,4,9.560467300000001
193,8484143.76321353,35.55403972870025,129.25743666353134,37.340431,3,3.093632349999999
1265,1835820.8955223882,35.554145855708924,129.33134394350736,15.688935,4,2.22569965
698,1740890.6882591094,35.55418242708765,129.32803535649631,21.410626,4,13.7077892
1063,3158246.6567607727,35.554194597380025,129.32693249283577,39.674775,4,5.61099915
62,6105788.067675868,35.55438795066939,129.30928658476003,143.493807,4,4.905252
1244,4982964.2248722315,35.554423917020955,129.30597795834296,127.595078,4,10.267165533
349,2179487.1794871795,35.5544358856368,129.3048750815689,40.054995,3,7.448229149999999
1381,3645274.212368728,35.554447844168635,129.303772204145,82.56513600000001,3,3.3255547000000005
1472,3347408.8291746643,35.55445979261642,129.30266932607168,33.685173999999996,3,3.0883658
128,3376257.54527163,35.55447173098015,129.3015664473495,150.075793,4,0.3227614
1120,3508017.4927113703,35.554684897130386,129.2817145200252,37.129805,5,2.1098154
350,2662500.0,35.55497367952721,129.33797611010854,92.12775099999999,3,2.561322827
868,3312078.72741979,35.555047096966845,129.33135887998017,97.31371800000001,7,94.0602463
530,3840188.014101058,35.55505929791325,129.33025600596812,28.175323000000002,4,20.762407999999997
198,3607407.407407407,35.55507148877576,129.32915313129348,40.641056,1,9.315635249999998
240,4495988.32968636,35.555108000859555,129.32584450329983,71.031236,4,4.5370981
61,5345312.5,35.555277190580256,129.31040416098622,56.119248,2,9.138431050000001
1471,3948575.399583044,35.555325167469256,129.30599261104842,111.24703500000001,5,4.173585874
866,2983014.861995754,35.55534909540779,129.3037868321743,43.064335,3,3.5164318999999997
289,4243935.926773455,35.55566817448161,129.27400856491764,123.68884200000002,4,30.8396809
1387,3302673.796791444,35.555788802881224,129.34571127912292,73.65,4,7.90299295
940,3550611.790878754,35.55594833808472,129.33137381711606,67.060995,4,0.500456
15,3393171.806167401,35.55599708297783,129.3269622677428,46.268377,3,15.1362414
1291,1959710.743801653,35.55602139491861,129.32475648908837,47.021367,3,3.24010438
150,2926565.8747300217,35.556154389558024,129.31262465942822,59.35288,4,8.780051199999999
457,2422459.893048128,35.55616641947282,129.3115217618889,27.645091999999998,4,10.0618832
382,5261435.477872815,35.55619044904866,129.30931596485107,130.483224,4,10.756519999999998
1320,8662329.615861215,35.556238387184784,129.30490436295366,0.792202,4,4.2376725
603,2544511.668107174,35.55636487931825,129.11296510850391,43.152491,4,0.37251019999999996
873,2578535.237217872,35.55665297952833,129.34903504337024,90.169145,2,1.8018272
194,2463465.553235908,35.556677695651224,129.3468292666741,49.14118299999999,2,7.60370245
333,2177322.0747889024,35.55670237143699,129.34462348729468,34.210702,2,42.41969759999999
1112,4700336.7003367,35.5567146942034,129.34352059660014,110.968002,3,36.869633050000004
797,5316690.442225392,35.556751601996424,129.34021192050363,20.134938,3,13.736317149999998
1113,3604480.0,35.55689832556671,129.3269771561877,103.22189,3,2.1487171000000003
637,2227642.276422764,35.557007415247725,129.31705102043824,56.931051000000004,2,2.293488
1016,3378555.083360575,35.557039920705165,129.22880262312083,142.83646,5,3.8538582800000003
1116,2970414.201183432,35.557055637346075,129.31263938746898,53.972058,3,2.18051005
1256,3086614.1732283463,35.557067667658444,129.31153647759072,42.647,2,6.179208350000001
74,2035500.598324691,35.55707040186428,129.13393439144272,64.32853,5,0.7626586000000001
1201,2813583.138173302,35.5570916980285,129.30933065587482,76.64504600000001,3,8.36975555
886,7999259.807549963,35.55710369808611,129.30822774403828,11.365353,3,30.184213000000003
1028,2546816.479400749,35.55726619392053,129.11297760162893,49.084272000000006,3,1.376376704
252,2738028.1690140846,35.557541840271625,129.3501530789319,40.238409000000004,3,26.4007231
787,3641379.3103448274,35.55761593058315,129.34353567078966,47.881313000000006,2,7.0084151
841,5139356.814701378,35.557665122430855,129.3391240519702,47.584623,3,10.207158399999999
391,5366789.667896679,35.55767739518091,129.33802114559646,115.632304,1,21.9295838
1480,2532451.923076923,35.557701910426715,129.3358153308501,73.291224,2,10.122063
1163,2595555.5555555555,35.55784815477128,129.32258038663406,37.237458000000004,3,5.270519
1124,2645219.123505976,35.557860276247624,129.32147747032073,77.15662799999998,3,0.286398
594,3387695.879280325,35.55792992386945,129.22991937067374,105.39908499999999,6,6.056027068
37,3040601.5037593986,35.5579689157042,129.31155119394586,56.300715999999994,3,2.6417278250000003
671,2965535.524920467,35.557974958918855,129.2255075375784,113.55515199999999,4,2.4096343
1354,6631722.054380665,35.55798093632896,129.3104482710747,41.971093,4,4.592493689
159,3954987.8345498783,35.55798619246534,129.22440457777674,64.77610399999999,6,6.303252909
1425,3619047.619047619,35.55851716682279,129.3435507456484,52.170170000000006,2,0.9964438000000001
432,5149615.612063868,35.558578633451965,129.33803615875863,82.890233,4,38.83139665
1090,4361318.407960199,35.558590896522524,129.33693323937902,47.564446,3,14.475647699999998
936,1938559.3220338982,35.558603149507974,129.3358303193334,25.054308999999996,2,11.404348299999999
148,5628891.656288916,35.55863984795332,129.33252155520648,55.458712,4,1.7457627999999998
1443,2945147.6793248947,35.55870081032445,129.3270069350604,30.637050999999996,2,1.8749486999999998
957,3751690.8212560387,35.55872512467589,129.32480108237098,147.106685,4,3.762444
1292,3162990.6542056073,35.5587372667236,129.32369815503608,71.743412,3,5.796816549999999
790,2564671.8146718144,35.55874939868594,129.32259522704194,39.419208,4,1.112958248
106,2911026.2529832935,35.558761520562896,129.32149229838885,66.11852099999999,4,0.5188016999999999
602,5426028.9210233595,35.55883120041368,129.2299331738245,29.688388999999997,2,1.8435297499999999
1039,3464196.101138776,35.55885373885593,129.22772723381692,192.250082,5,6.735010099999999
90,3209017.021929152,35.55886499294708,129.2266242628952,141.161719,5,3.031313968
1311,3073878.627968338,35.558882184632104,129.310462975743,39.771632,3,1.4185756
985,3511199.7545259283,35.55889869470038,129.22331534646548,93.932953,5,5.5085355499999995
78,2768439.1080617495,35.55946759802158,129.33915410364037,50.31992999999999,2,0.715
126,2264880.9523809524,35.55947987158289,129.33805117258734,38.730709,2,11.728307200000001
211,3811184.9390919157,35.559492135058754,129.33694824086774,49.610951,3,16.01280145
1035,4125435.5400696862,35.559528864973494,129.33363944171532,26.93249,4,6.9137077
399,2974946.532233425,35.559766270468934,129.22663802963208,85.898371,5,34.21772003
1435,3209852.734922861,35.55978874913409,129.2244320612713,174.91643899999997,4,15.169339848000002
1243,3315262.8706567218,35.559811187451096,129.22222609047012,274.053704,4,4.07738355
1169,5341326.93844924,35.55995992182484,129.114118115326,64.62252099999999,4,2.1499748000000003
1024,2658154.859967051,35.56038110957372,129.33806618708252,56.703582000000004,3,3.9448866
970,1897849.4623655914,35.56052761048078,129.32483081452565,44.771330999999996,2,3.71050285
1175,3583797.4683544305,35.560678792599276,129.22554880076228,50.262365,5,5.0072576
1436,3164466.5656784247,35.56069002725965,129.22444580393378,168.479692,4,9.665523488
1077,3446457.399103139,35.56070125183264,129.22334280649505,102.15834499999998,6,18.279762952
231,7590483.056957462,35.56114677459417,129.35021367854162,31.670506,3,53.13804175
1217,8662045.06065858,35.56115914982678,129.34911072950302,53.066258999999995,4,2.6038366999999996
586,3613114.1045958796,35.561404536410976,129.3270516083272,106.223271,5,5.2865433
434,2785337.805462386,35.56144099642485,129.32374271723558,135.371175,3,2.90327295
1081,6287850.46728972,35.56203562209645,129.35133179083272,8.262896,4,0.89104965
732,2646310.4325699746,35.56205854604843,129.26638767473585,100.36629200000002,3,12.790121999999998
691,8253481.894150418,35.5620603834659,129.34912586874566,32.80013,3,3.57182225
1215,6578691.588785047,35.56219584982686,129.33699324932994,68.571676,3,2.1669557499999996
203,3444852.4012336615,35.56231794198606,129.32596352535958,195.449657,4,5.298932599999999
396,2682745.8256029687,35.56306026225101,129.34031719473685,84.517526,2,4.005442899999999
430,2437587.657784011,35.563924581317394,129.34364120885584,50.001523,3,4.662513
449,7360259.433962264,35.56398606013596,129.33812625172925,77.876808,6,4.451833334000001
805,4099650.3496503495,35.56405950184337,129.33150828118306,38.915198999999994,4,14.2669968
673,1954648.5260770975,35.56435343869115,129.1263146425098,80.081097,4,4.435698341
674,1984597.8322875071,35.564363766441396,129.12521155592543,72.93851299999999,5,13.307613600000002
764,1767441.8604651163,35.56443577817417,129.1174899341606,25.862845,3,3.46532985
1245,1714285.7142857143,35.564446025204525,129.11638684310446,11.545050000000002,3,3.5752102999999997
528,4178217.8217821782,35.564773945518276,129.2653272817352,59.14721900000001,5,8.900703
171,8394444.444444444,35.564801153624295,129.3458622912545,16.835738999999997,2,7.578066999999999
1080,2731535.756154748,35.564813490143784,129.3447592901622,141.732825,2,10.669798449999998
22,8210731.707317073,35.56493630053261,129.33372924247968,28.605762,2,0.7610202
1067,3816079.873883342,35.56496074156074,129.33152322495152,49.867633999999995,6,5.605416099999999
164,1792592.5925925926,35.56524440979169,129.12743038716835,22.258861,4,4.76107655
896,2933716.965046888,35.56538822611885,129.11198695909044,137.190082,4,3.178814018
1147,2949464.3688868186,35.56539842303572,129.1108838529095,144.939989,4,0.43929064999999995
296,8372031.662269129,35.565665316620326,129.3491864324373,67.372984,3,1.6975243
1344,2738240.684178375,35.565702387927644,129.34587739615515,135.951783,4,3.6290777999999997
973,2217971.0144927534,35.5657639716868,129.34036232228078,58.21412999999999,3,6.3362151
131,3030480.1670146137,35.56593945852698,129.23997120949718,54.374071,4,10.484357415
1385,2770391.3248467706,35.56615605711737,129.1263399356478,72.558866,3,1.4924096
612,5946698.488464599,35.56626911489396,129.11420568080976,38.733781,3,0.6257921999999999
178,2507163.323782235,35.5663201011633,129.1086900881665,50.955361,4,0.7361279999999999
1182,2724955.1166965887,35.566591274667985,129.34699552683574,118.085274,2,0.37827172699999995
1198,1950639.8537477148,35.566665207885144,129.34037736613112,50.141909,2,5.2815852
122,7564086.687306502,35.56671429493539,129.3359652456302,40.599863,2,2.009663276
1074,6140709.561034275,35.56677230802457,129.24660356784523,66.487313,4,26.2795665
1272,6284657.534246575,35.5667837369854,129.2455004963013,64.891357,5,12.295019299999998
544,2793804.4530493706,35.56682935193477,129.24108820392408,65.47028800000001,4,18.2646814
1042,3061113.1320480173,35.56685209887289,129.23888205402213,54.813629,5,0.99487175
943,3710933.9750338397,35.56686345720775,129.2377789781447,152.44191399999997,5,2.5007180000000004
752,4378861.788617887,35.56687480545311,129.23667590165041,16.958734999999997,6,7.73455827
12,2033962.2641509434,35.56713971376985,129.11752757835714,37.167956999999994,4,2.1044972
768,3141005.498821681,35.56773062334099,129.24110213667385,205.705954,4,3.57204144
1273,3199462.7266621892,35.56774200223081,129.23999904968494,40.568947,4,1.1854404
893,3266786.472798562,35.56775337103085,129.23889596207815,132.346324,4,0.36
507,3310097.8753879205,35.56776472974105,129.2377928738538,71.105986,5,18.8918814
464,3263181.512227956,35.567776078361454,129.23668978501257,98.062701,4,16.28642665
1324,3154687.5,35.567787416891996,129.235586695555,70.189061,4,5.1
638,1786484.5434938893,35.56845538206585,129.34151050898237,55.403047,3,25.8368652
443,6364213.672020919,35.56859769626967,129.2444253643372,47.469142,5,4.5953818
549,6071682.044002838,35.568620505251864,129.24221916875976,33.91053899999999,5,6.425919749999999
341,5700310.024112986,35.56888063254004,129.12417158235138,44.278345,4,3.0984659999999997
445,3406301.824212272,35.56890124099597,129.12196528289488,83.053979,4,6.5274103
71,2884848.484848485,35.56927024753148,129.3492470068843,91.919387,4,6.4161385189999995
75,6134957.825679475,35.56949896626702,129.2444393353678,67.395247,4,5.476592749999999
880,6691726.16547669,35.56951037618021,129.24333622554101,47.469142,5,5.1407267999999995
1200,3722085.587801279,35.569733170191434,129.30733022876777,59.043606000000004,5,0.739083295
1457,5692578.702125241,35.569781941812145,129.12418420674695,134.717779,4,1.95342495
895,5585673.35243553,35.56979225142661,129.12308104494844,72.446132,4,0.631169
1456,3411967.5456389454,35.569802550949134,129.12197788259004,180.935216,4,1.9620853
589,3045507.584597433,35.57059839984315,129.31065419584726,81.766252,4,11.2903491
1014,3505657.0931244562,35.57062242194847,129.30844800252336,41.142627000000005,5,20.264241950000002
584,6256065.284516983,35.57132431708707,129.2422610096217,151.059648,5,3.02175345
1146,6143858.7379901325,35.57133570757221,129.24115787385864,75.070407,5,20.95829035
1433,4005988.023952096,35.572460875945175,129.30516801244056,50.625049000000004,5,1.387652304
1255,3974025.974025974,35.572472842383696,129.30406488815078,18.57397,4,14.830344549999998
212,3957055.2147239265,35.57248479873151,129.30296176321102,58.609032,4,0.14844464999999998
133,5975716.560509554,35.57311545628394,129.24339206646908,97.23837599999999,4,3.8189265000000003
611,6303618.711385702,35.573138248851635,129.24118574616296,93.174373,4,4.04930325
1137,2702702.7027027025,35.573314155746274,129.30959520585705,44.864279999999994,4,26.069431599999998
1393,5040178.571428572,35.57335014706715,129.30628580180084,32.871556999999996,5,1.59990125
700,6608378.870673953,35.5740167259614,129.24340602825063,54.260797,3,4.8049012
974,3849162.0111731845,35.574203384382315,129.31071305500777,29.139347,4,11.824371499999998
839,5076811.594202898,35.57502022102205,129.3184498596681,35.730233999999996,3,12.314710217000002
537,3793614.5952109466,35.575104630167324,129.31072777143106,92.606599,4,1.990599
353,2751269.035532995,35.575628297424835,129.34494044507449,58.682911,3,5.298501
107,2486845.4021548484,35.5756529499755,129.34273414456123,123.545843,4,11.066211
1468,5336219.336219336,35.5759335530013,129.3173614973521,20.680885,4,3.936991753
933,2716288.3845126834,35.576517188633595,129.34605870727523,41.76793,4,3.2280515999999997
1303,4872829.657437823,35.57683479611674,129.317376289188,52.27854099999999,4,0.49728575799999997
758,4957940.991839297,35.576883053286174,129.31296356984052,35.330123,5,0.49994635
1404,2761471.2308812817,35.57830730072718,129.34719212081922,76.12787499999999,4,5.008326653999999
16,2673057.5176589303,35.57834432863438,129.34388256190942,53.349838,4,7.929832599999998
864,3547110.73156846,35.57835665108545,129.34277937426566,73.131782,5,6.161986977
205,2640962.150689777,35.57922088565573,129.34610405014902,78.025611,4,26.5898969
1270,3028634.3612334803,35.57923322869929,129.3450008514938,27.606924999999997,4,7.164550200000001
1484,3232972.6288987906,35.58012211771602,129.34611916578228,128.667971,3,4.430057099999999
1083,3093080.220453154,35.58014679452583,129.3439127430966,37.156322,4,3.2408700999999995
1073,5265190.767781441,35.581713184564975,129.36490430307214,57.946006,5,4.6158827
1196,5444316.877152698,35.581725700421245,129.3638010788415,65.274578,5,7.322157499999999
1197,5032437.442075997,35.58173820618418,129.36269785393108,68.338116,4,1.16372075
1337,4456703.014753046,35.58258934639965,129.36712610185793,48.216467,4,7.666993999999999
1107,4957219.251336899,35.58260188285668,129.3660228666353,71.677186,4,23.115825249999997
57,4060263.6534839924,35.58352815041814,129.3638317101337,54.206908999999996,4,3.2991996500000003
117,4067796.6101694917,35.583540657007454,129.36272846051568,87.39705099999999,4,0.7738816
1300,4453292.496171516,35.584391793632605,129.36715680863549,19.592361,4,1.3457891999999998
318,4957219.251336899,35.584404330918034,129.36605354870443,69.202386,5,17.747009
748,4034934.497816594,35.58445437911676,129.361640502175,61.283958,6,10.712768379
1041,4047111.839410078,35.58535560459042,129.3616557948106,51.311719000000004,3,14.8818159
491,4894941.634241245,35.586194240304025,129.36718751813947,40.97549,5,7.649496599999999
1366,4823929.961089494,35.5862067784179,129.3660842334977,41.904992,5,29.710771
593,4915544.675642595,35.588034272954076,129.36390830026343,24.138397,5,3.7807148999999995
217,4417736.289381564,35.588948006108886,129.36282029657568,26.495135000000005,5,5.1549055
281,4673323.823109843,35.588985472738905,129.359510321239,60.175499,5,9.4465804
1168,3718998.862343572,35.590700354525666,129.36726430382922,29.572629000000003,3,7.77057635
1495,3742331.288343558,35.591576465459156,129.36948637854007,24.294416999999996,3,1.07383525
32,3641418.563922942,35.61680661879139,129.447191202882,138.88904,5,1.6261349999999999
1194,3688628.59931674,35.626158800765445,129.3402678932516,98.52050999999999,9,9.6666715
649,4734837.278106509,35.626973616825985,129.3480099575253,73.824678,4,0.0
427,3898943.500229674,35.62706002797751,129.34028296953323,70.394894,5,9.53012515
994,4630486.078338839,35.62714594371772,129.33255594874507,22.376608,5,8.832
516,2846017.6991150444,35.627775475544034,129.35685602321604,23.989036999999996,4,1.1367325499999998
533,3276008.4925690023,35.62785006033265,129.35023285071406,76.231775,5,83.8597276
648,4005439.7098821397,35.627985853768436,129.33809030483405,81.15144499999998,5,38.94334644999999
209,3937212.863705972,35.62799813796178,129.3369864330064,41.443938,5,14.28770725
298,3973915.7762413574,35.6280104120443,129.335882560511,164.96050999999997,5,4.120271271999999
669,3981455.0641940087,35.628022676015966,129.3347786873485,111.377637,5,16.25
1069,3107683.7827853714,35.6287512835924,129.35024803977234,153.076696,5,24.180671800000002
1195,3543001.6863406408,35.62878844072095,129.34693640726542,38.571258,4,4.189419427
1133,3002290.950744559,35.62966490294162,129.3491593402938,102.713647,6,0.6975
1317,3047801.963294921,35.62967728906014,129.34805545040882,130.082535,5,3.41
482,5899291.896144768,35.63076309736344,129.3315120015453,34.932032,4,80.758033243
1444,2988201.20057959,35.63145495252969,129.35029361099316,114.254109,2,4.2248779
909,2907689.4153036284,35.631492113339256,129.34698186703918,136.88066600000002,4,6.8783937
966,5079301.075268817,35.63165209186067,129.3326309067959,25.651840999999997,3,1.9793298999999998
953,2874576.2711864407,35.632393337264745,129.34699702164258,96.143408,4,8.8582956
317,2443631.0395314787,35.63494779921361,129.36029002329857,65.614373,4,3.8543996
817,2448844.884488449,35.634960288918194,129.35918606587182,43.539730999999996,5,0.618768
247,2931372.5490196077,35.635097008199395,129.34704248948952,7.150746999999999,3,11.5925923
1448,2039091.806515301,35.63519567179306,129.33821074639496,123.774181,5,1.0987525269999998
1058,2678678.678678679,35.63587398777168,129.3580973889228,68.18362699999999,4,6.350947200000001
793,3003525.560312264,35.635998231563654,129.34705764678424,128.34714499999998,3,2.64
1478,2847457.627118644,35.6367752068933,129.3581126707579,51.321196,5,1.08454395
831,2517370.083261556,35.63678767719511,129.3570086872012,110.519359,4,2.7838735499999996
806,1668330.560177482,35.638058314829024,129.3239037662525,63.49214599999999,4,0.718614
1356,2581968.9119170983,35.63862746852961,129.35372719907144,151.280162,4,2.3608288
1242,3007225.1072476855,35.63952868887507,129.3537424333887,177.60607,4,1.6824666499999998
226,5331436.699857753,35.639541119952774,129.3526384099603,70.408902,4,7.5158926
1299,6152297.367062468,35.64042990908013,129.35375766838231,38.892610999999995,5,1.32503615
859,4958093.869731801,35.64045476194119,129.35154959607172,130.930755,4,9.21731685
267,5231863.442389758,35.642257203571354,129.35158001852884,36.094556999999995,3,17.593666
366,1998009.5541401275,35.645084542766,129.34058463576042,160.004307,5,1.32
1364,2099753.997539975,35.64509685490243,129.33948052991502,195.046854,5,0.3975
502,2331658.2914572866,35.65318323020038,129.34182468969948,60.69358,5,0.935198
1316,1805642.63322884,35.65860289203563,129.34081106126806,55.50986900000001,5,5.592074750000001
1125,1661399.5485327314,35.65947944654808,129.34303476803774,36.927065,5,10.011909649999998
460,2207941.80054562,35.65949178543421,129.34193046518615,94.91109900000001,5,3.91353685
552,2269072.7699530516,35.65955332802797,129.33640894087515,125.66705399999998,4,6.361936099999999
846,1908290.1554404146,35.66040533621991,129.34084126272958,56.712861,5,4.8968577500000015
